																															Class	blank	blank	blank	blank	blank	qcpool	qcpool	qcpool	qcpool	qcpool	qcpool	qcpool	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	sample	NA	NA	NA	NA	NA	NA
709	1.567	452.39078	Unknown	[M+H]+	ion correlated with 836; ion correlated with 723; ion correlated with 522; ion correlated with 815; ion correlated with 639; ion correlated with 601	0.875	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	68.24	QCpool_004	452.39029:18279 453.39364:7214 454.397:2099	97.09933:26 351.09772:26 399.32629:26	14652	3035	4137	3875	3419	180635	218902	265286	255415	253765	240247	248384	490814	509788	1438851	291159	115752	921404	319756	285215	275984	916974	297908	410812	263541	67572	49017	49978	91940	1019289	287812	676549	196390	1105346	1227375	1429350	1028859	561711	86705	765034	108351	84449	701945	892251	631284	1896955	1227680	1058922	324108	1402814	987542	2170062	1601402	298770	1189389	857323	1855176	525663	1333350	232739	441090	402613	743902	758844	299479	276263	2003	1630899	485421	1529142	501505	115261	5823.53647460937	237519.058035714	695791.371179199	4953.35832681645	29049.0503353546	544101.646111926
710	2.604	452.39166	Unknown	[M+H]+	ion correlated with 907; ion correlated with 677; ion correlated with 762	0.597	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	32.3	QCpool_026	452.38669:10106 453.39004:3517 454.3934:719	209.14285:26	13637	6045	6600	13656	9325	111265	116740	108439	111478	133286	133826	137235	212564	261553	557029	162879	59784	428838	203196	160125	122841	352829	151861	201033	121283	124452	77654	83156	73172	363980	130041	243612	103626	392134	483974	483686	404057	254546	117063	290360	92840	115616	283812	350581	227163	637225	449170	366158	332048	467962	343636	832754	546286	148735	425845	334443	644141	239002	449071	69216	215449	178269	267221	242641	231624	182275	37663	517909	189537	520629	230670	157106	9852.8140625	121752.805803571	282467.073242188	3679.05690838195	12492.694495782	171654.383894413
711	3.914	452.39191	Unknown	[M+H]+		0.944	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	10.57	QCpool_015	452.38919:14493 453.39254:4155 454.3959:940	89.05933:31 239.13567:31 452.30173:31	45474	26120	8280	34757	259035	337164	390458	176465	221471	209773	174793	233502	483094	454766	431074	413911	148998	342750	434082	497373	133780	729854	414988	258495	308116	379626	408236	276347	374736	513130	232708	381898	186759	345489	633317	433296	484885	876216	332301	303074	192325	325490	795694	316411	188805	507170	470884	409668	508662	390402	567780	962533	669140	209739	483582	504378	425280	370587	439846	806146	268102	255672	205323	175420	805826	212155	133517	309835	215843	532591	307684	155337	74733.176171875	249089.553571429	405585.3734375	103923.817509531	82752.7195370893	191073.064303456
712	4.336	453.29633	Unknown	[M+H]+	similar chromatogram in higher mz_1491	0.875	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	55.93	QCpool_004	453.29715:4310 454.3005:1610 455.30386:424	88.04681:26 89.05681:31 89.06477:31 135.08644:26 164.1353:26 212.94421:26 239.14745:26 266.96478:26 417.33047:26	186	486	432	1448	930	49804	55979	53100	52994	54894	50405	49008	146055	135629	199861	265349	22410	327363	213213	123251	29814	168251	143618	152104	174555	273152	211482	153841	148054	282315	152302	146100	28648	85318	183905	178565	269314	444173	267592	405328	85253	20716	62720	168983	93864	271557	260963	193968	40843	251080	189071	302252	249214	57607	172258	217560	212226	292918	161614	3638	188321	98444	125002	109733	322184	97042	798	180373	78652	96168	102914	17451	696.551727294922	52312.0200892857	167615.793895467	498.737419662243	2646.99754935724	98239.2259369947
713	4.701	453.3157	Unknown	[M+H]+		0.583	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	76.2	QCpool_004	453.31451:2590 454.31786:1112 455.32122:3658	240.14758:26	1263	852	469	6853	6631	35885	40176	40789	40734	39697	43057	43164	29052	29873	32265	11925	6458	17017	12138	9513	7659	22112	23262	22832	24052	11387	7425	9687	9166	27885	25759	119253	39862	86374	69087	96099	42569	57216	9242	18093	11722	19431	126376	421575	200423	151842	119695	158424	43328	192015	303544	326729	332232	88084	100510	96031	399265	78684	214988	2706	49065	47730	114884	225478	138670	35659	4173	127012	150464	113182	117280	6088	3213.508984375	40500.4135044643	89909.1556884766	3234.02232663112	2443.57432494885	101149.779452653
714	5.157	453.33575	w/o MS2:NAGly 8:0;O(FA 15:3)	[M+H]+		0.861	True	5.98	453.33231	C25H41NO5	NAGly	ORAAJBPMQBERGB-UHFFFAOYSA-N	O=C(O)CNC(=O)CCCC(OC(=O)CCCCC=CCC=CCC=CCC)CCC	530	True	True	False		False	False	null	null	94.2	100	null	null	null	17.7	Sample_CPM057_062	453.33575:13340 454.3391:5730 455.34246:2258	175.10704:26 327.21768:31 367.25931:62 408.40402:26	96622	115180	114765	108044	125714	77452	78806	75705	78696	81818	86407	89612	71199	61947	72827	62466	49773	52589	84401	48681	43669	70003	67767	77251	64575	77687	87921	87970	90846	90069	81821	57413	54086	95812	77087	61570	84605	132412	73157	64984	52746	36064	89284	96955	104228	88386	82344	91370	60407	81175	89908	77070	88467	93745	90260	78991	85315	95743	87551	2912	92598	75617	74723	88176	148974	81838	77461	87912	81687	88098	109898	39107	112065.215625	81213.6238839286	77726.637105306	10699.7026922453	5074.42705024052	22100.4076885825
715	2.976	454.29089	LPE 16:0	[M+H]+		0.917	True	6.33	454.29279	C21H44NO7P	LPE	YVYMBNSKXOXSKW-UHFFFAOYSA-N	O=C(OCC(O)COP(=O)(O)OCCN)CCCCCCCCCCCCCCC	410	True	True	True		False	False	null	null	100	99.9	68.7	71.8	100	262.35	Sample_CPM017_021	454.29166:98235 455.29501:35908 456.29837:6443	313.25391:31 313.2738:747 393.22665:31 454.28824:62	426	261	95	235	249	177859	176194	161805	174624	180309	183097	186375	965215	568235	2413619	2107516	86969	3888380	1351714	1227286	52847	492553	604840	1471432	1154884	1329070	1946704	740675	1247151	2149157	1158736	1030402	110650	467966	1385945	1292270	1802370	3835121	1011376	3273189	743010	189512	591892	2931862	389401	2370707	2057179	1212052	82687	1194986	1171355	2394688	1838194	373643	752155	1932053	1516181	1472834	767942	45101	840841	669394	679691	717213	817933	178296	357	1946784	649031	1102953	797527	66679	253.431137084961	177180.629464286	1194340.0367157	117.579507385074	7892.0124130794	902257.123214627
716	4.772	455.31131	w/o MS2:CoQ4	[M+Na]+	adduct linked to 748_[M+K]+	0.833	True	6.04	455.31561	C29H42O4	CoQ	XGCJRRDNIMSYNC-UHFFFAOYSA-N	O=C1C(OC)=C(OC)C(=O)C(=C1C)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	530	True	True	False		False	False	null	null	73.1	100	null	null	null	149.36	Sample_CPM029_034	455.31131:31576 456.31466:12635 457.31802:5291	347.27075:26 455.29559:123 455.31656:248	2642	617	783	1212	2473	39715	41755	45031	43466	44590	44921	42423	98721	118095	233174	253824	22720	230567	182341	79516	20572	152589	100319	138526	173386	268032	180756	147290	131841	281870	176021	149776	27778	83087	140629	145234	266523	342358	230066	297669	73732	16747	49918	153648	99125	166742	199385	160341	14526	180673	143586	207716	188112	52737	111295	110309	143447	168256	123087	2165	111816	84063	96069	68184	193483	79235	2067	115936	61511	61936	67164	902	1545.38950195313	43128.7868303571	133019.893488566	950.815300579477	1962.93215290707	79501.9648564621
717	9.625	455.31311	CoQ4	[M+H]+	ion correlated with 829	0.917	True	6.04	455.31561	C29H42O4	CoQ	XGCJRRDNIMSYNC-UHFFFAOYSA-N	O=C1C(OC)=C(OC)C(=O)C(=C1C)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	410	True	True	True		False	False	null	null	100	99.9	34.5	85.8	100	223.82	Sample_CPM032_036	455.31369:13215 456.31704:8802 457.3204:978	127.05865:26 151.07306:31 181.08308:31 181.08687:31 197.07047:93 206.09346:26 231.11655:31 245.11703:26 277.1525:26 391.25156:26 437.30447:31 455.30371:62	6628	3010	2934	2138	2833	35831	43157	27369	30347	25218	30397	23583	176383	71440	195291	242105	68839	182692	138725	96347	18285	84832	60776	113045	51549	207129	85842	71649	90396	268925	194983	99359	16716	29176	74592	103855	131164	203941	71152	201663	44937	80015	83248	172338	67320	162724	197777	108212	57785	28853	53426	111096	72554	13393	134181	125381	114038	126485	51767	37362	96662	97563	35661	51173	122449	86098	913	118495	39151	88843	208538	123365	3508.44521484375	30843.1403459821	104377.56258138	1777.94245844229	6750.24891402902	61647.4695434511
718	5.939	457.2662	Unknown	[M+H]+		0.903	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	15.07	Blank_002	457.26727:3349 458.27062:984 459.27398:805	457.28134:9	25932	92192	101473	133558	118164	116266	141192	150986	133074	140716	133920	130904	40301	65915	34111	24574	126372	14714	103560	19511	90996	91346	99787	118822	41196	140297	39205	52684	14240	58404	148063	29878	69929	71976	26521	26554	98942	46115	18376	30131	54197	0	69364	106016	142275	28905	51221	70854	910	46185	37041	8086	575567	88503	339505	18947	139857	15336	72610	0	34244	59595	256836	41536	55794	13939	105207	34740	74153	308617	72996	0	94263.57578125	135294.119419643	77759.2222340902	41354.4564865692	10790.2074271526	93414.616452158
719	3.844	458.34439	w/o MS2:RIKEN P-VS1 ID-3577 from Mouse_Aorta_WT_N_Ctr	[M+H]+	ion correlated with 813; adduct linked to 761_[M+Na]+; found in higher mz's MsMs_813; similar chromatogram in higher mz_813	0.889	True	5.77	458.34521		Unknown			530	True	True	False		False	False	null	null	99.7	100	null	null	null	31.6	Sample_CPM006_010	458.34439:145645 459.34774:71077 460.3511:96731	73.05934:26 135.0985:31 289.20462:26 368.26685:31 458.31958:31	3377	5467	2746	3088	4031	86206	95562	97427	80138	88677	81369	74943	216198	149577	572952	709003	43834	1081574	459010	262788	53009	268416	200344	494535	234845	477026	468780	212131	444880	787710	385733	260419	59458	211306	345113	415947	432094	1108357	283984	923706	116635	82507	184950	270476	153263	612202	491827	456478	100826	326625	332139	690369	308503	82131	254346	586254	460889	504535	156308	45746	281988	190632	106752	125202	648378	146863	1392	306093	80027	281147	233634	93537	3741.63012695313	86331.7254464286	337923.083186849	1074.00333704049	8231.18728606226	248475.713167173
720	1.545	459.17368	Unknown	[M+K]+	ion correlated with 810; adduct linked to 698_[M+Na]+	0.75	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	14.55	QCpool_004	459.17688:2338 460.18023:686 461.18359:359	291.23932:9 459.17261:10 459.32916:21	164	223	207	107	133	22411	21371	26341	20954	19119	14244	18276	48019	41964	111378	20659	18877	88336	25538	20697	45365	72333	17846	29012	25542	4288	2577	1142	6527	91538	16555	25496	25856	99935	94421	72846	69989	33526	3763	33869	4758	1201	54685	46849	29226	77409	49474	76971	6248	131144	88451	120255	121188	29159	62369	40441	149688	19457	85253	1346	33614	39641	64078	31932	3820	3129	213	114114	41069	164836	41120	944	166.808517456055	20388.0546875	48032.9563830058	48.7735278433879	3755.65759929649	41320.4580419507
721	1.488	459.35092	Unknown	[M+Na]+	adduct linked to 680_[M+H]+	0.778	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	8.27	Sample_CPM039_043	459.35022:17071 460.35357:8507 461.35693:1467	71.04665:26 391.23087:26 459.34628:93	870	375	506	360	461	47305	63350	68097	64977	57700	59083	57317	155751	93905	181790	201321	21498	268807	260410	239002	16174	176945	56699	112092	67612	134431	108886	66662	273779	161979	231188	213701	8510	152685	139346	258740	82636	227230	61522	204633	36805	5310	141039	164891	108399	256919	125094	185744	6817	77754	142263	185509	52841	44363	272652	323757	158581	232341	67705	74466	206473	114946	30932	104682	31679	6140	602	148150	39438	139279	117590	5509	514.631512451172	59690.0658482143	129776.705908203	207.672960522484	6774.53123686731	85382.001545298
722	5.523	459.41052	Unknown	[M+H]+		0.597	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	30.73	QCpool_015	459.41071:2068 460.41406:879 461.41742:271	89.10293:26 249.18637:26 270.20261:26 459.40656:26	1437	1183	975	693	1129	10726	17838	20243	18144	19829	19406	20911	98974	22794	12066	10939	3671	20453	9147	26256	5790	24380	19864	21326	20052	11539	14382	7603	12379	28677	16212	72054	5736	21290	67432	34118	27466	20091	20669	99875	4072	1196	127717	27311	26184	186187	291848	216102	10831	54655	58865	103328	197548	57311	137317	390364	71720	267381	74075	581	55882	87196	41727	73016	102215	12600	1899	85016	80884	87191	420987	0	1083.42391357422	18156.6678292411	68473.9556569417	274.407608815648	3454.846514964	90306.6549444596
723	1.561	460.29251	Unknown	[M+H]+	ion correlated with 396; ion correlated with 836; ion correlated with 522; ion correlated with 815; ion correlated with 709	0.903	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	800.32	QCpool_015	460.29352:20089 461.29687:7254 462.30023:2744	71.0871:15 89.05791:46 113.13091:13 133.0818:46 195.10831:15 363.28366:15 363.31042:336	1889	2397	1643	1035	1130	154520	185812	174055	167912	168572	154442	159802	485079	361835	1516853	234610	91117	1102468	278624	198434	259374	722550	202463	334998	215503	74056	38037	16891	72476	904152	220449	407481	163398	772774	994463	914297	869276	512924	57375	613466	51386	57050	496456	677675	349745	1559424	1029459	933760	254421	1223141	871576	2180462	1346347	229260	856208	563692	1648262	377500	1000645	42609	372811	312493	521551	448734	333741	204315	1395	1362070	334166	1298071	457598	37711	1618.73591308594	166445.133928571	567819.287119547	561.008365457117	11328.8210327758	490158.298323264
724	5.816	460.35684	Unknown	[M+H]+		0.75	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	286.57	QCpool_048	460.35565:4767 461.359:1999 462.36236:1020	160.15218:26	2217	1989	773	971	1940	43346	46887	44604	40038	38403	43901	40853	303636	76069	63934	74109	8688	92522	43014	29673	9414	112610	97613	66903	31496	71750	27900	31474	22701	120078	70318	168184	18841	120748	129450	150589	248828	118918	19469	104044	20560	56281	153386	319581	188759	622065	693863	422598	89060	206033	214141	278991	363898	149519	387313	438786	196231	216424	239804	10415	230784	100137	53477	74064	728989	106138	3107	287927	70183	234425	392739	21472	1577.86901855469	42575.9397321429	166735.399788411	656.530054084062	2940.09933756419	165366.644579018
725	3.9	460.35956	w/o MS2:LDGTS 15:0	[M+H]+	adduct linked to 696_[M+H-H2O]+	0.917	True	6.31	460.36331	C25H49NO6	LDGTS	HIGKAWZLGUPJDV-UHFFFAOYSA-N	O=C(OCC(O)COCCC(C(=O)[O-])[N+](C)(C)C)CCCCCCCCCCCCCC	530	True	True	False		False	False	null	null	93.2	100	null	null	null	1364.98	Sample_CPM027_032	460.35956:364908 461.36291:140527 462.36627:29649	55.05553:93 57.07193:62 67.05448:93 69.07111:62 71.08325:31 73.06784:348 74.02686:26 81.06425:62 82.06785:31 88.03449:31 89.06166:342 94.066:62 108.04166:62 109.10146:124 111.1181:31 117.09023:1292 121.10387:93 126.04798:62 126.05587:93 133.09961:26 135.10063:326 159.04178:26 178.11914:62 192.14511:62 206.14952:62 250.25066:62 262.26575:31 264.26025:62 278.25284:166 282.26746:31 290.24173:281 305.22867:26 308.25751:124 322.27536:2068 352.29211:93 412.31982:31 412.33408:725 442.37338:62	1877	328	292	573	607	158170	160087	171970	162275	155331	161411	150539	77189	584429	1751691	2027182	44904	1689456	1093467	238004	21155	435970	591011	1267043	888322	1219459	2858671	607612	236775	1626810	682923	397265	109458	355529	863435	898060	1760753	3015064	899001	2257671	444627	410802	403407	703048	266276	1174827	1372082	1447470	527952	1231788	465526	1170562	1359338	275565	458544	837077	579382	592469	682531	205736	428755	513635	516737	190223	1916008	370963	459	414359	327961	393966	727530	543071	735.331762695312	159968.941964286	824183.062396749	653.410492914604	6647.01569616751	671911.170111743
726	4.364	460.36157	Unknown	[M+H]+	adduct linked to 754_[M+NH4]+; adduct linked to 768_[M+Na]+; adduct linked to 804_[M+K]+; found in higher mz's MsMs_754	0.917	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	2896.96	Sample_CPM017_021	460.35519:144883 461.35854:52015 462.3619:11873	72.08543:26 91.05495:26 122.06294:26 135.09593:26 282.26059:26 313.28015:26 331.06076:26 460.28897:26	544	1891	1893	1768	698	321148	328987	306000	295128	305098	287245	289650	734391	716586	2744965	3385377	175411	5358196	2063551	1124754	103449	1294547	1060026	2581693	1314722	2399266	2519768	1155615	1777720	4355026	2115040	1390555	189098	952176	1694432	2122243	2466576	5042580	1409598	4703144	529068	352591	912609	1285661	600464	3052446	2974831	2543286	303515	1452259	1334999	2777998	1372994	367072	1245564	2697326	2050641	1966290	747946	209540	1181427	1031272	589518	499087	3293978	591437	1849	1708050	408163	1065050	1217177	394957	1358.78591308594	304750.933035714	1628492.80517375	677.730873735264	15732.2530445129	1245518.43510786
727	3.686	460.3616	Unknown	[M+H]+		0.861	True	null	null	null	null	null	null	999	False	False	False		False	False	null	null	null	null	null	null	null	795.1	QCpool_026	460.3566:8881 461.35995:3919 462.36331:1149	73.06289:21 96.04219:9 117.0808:10 135.10025:31 342.29272:9 352.26181:10 442.38055:9 460.30814:10	1320	194	222	999	488	69235	79816	71861	72923	72106	70531	73863	51378	229587	1278675	2027903	27771	1296656	713757	124871	15204	239054	113671	269486	187367	592228	703906	142401	128674	1074088	433070	428054	37142	298746	250858	449277	401881	1882139	294561	1222414	126955	137128	311784	585857	172367	681816	841383	845590	62455	467853	319658	739090	410467	82870	399618	471546	337864	362812	251115	278510	282650	343486	131063	75675	964364	425749	634	162244	105216	237232	309105	187687	644.475872802734	72905.1986607143	433777.711657715	497.159956097045	3403.63709254087	426067.029136563
